
mapX,mapY,NumberOfShips,Blocks,ship0,ship0x,ship0y,ship0vertical,ship1,ship1x,ship1y,ship1vertical,ship2,ship2x,ship2y,ship2vertical,ship3,ship3x,ship3y,ship3vertical,ship4,ship4x,ship4y,ship4vertical,myScore,enemyScore,matchResult
10,10,5,17,2,6,7,1,3,4,3,0,3,6,1,1,4,1,8,0,5,4,4,0,0,0,0
10,10,5,17,2,7,2,0,3,4,7,1,3,9,1,1,4,6,7,0,5,1,2,1,0,0,0
10,10,5,17,2,1,6,1,3,6,4,0,3,8,7,1,4,3,3,0,5,3,3,0,0,0,0
10,10,5,17,2,6,1,1,3,6,0,0,3,7,0,1,4,1,8,0,5,7,0,1,0,0,0
10,10,5,17,2,7,8,0,3,1,3,0,3,1,7,0,4,8,2,1,5,7,0,1,0,0,0
10,10,5,17,2,1,7,1,3,9,4,1,3,2,3,0,4,2,6,0,5,2,4,1,0,0,0
10,10,5,17,2,0,7,0,3,3,0,0,3,8,7,1,4,5,0,1,5,7,5,1,0,0,0
10,10,5,17,2,3,5,0,3,1,3,0,3,2,3,1,4,6,0,0,5,2,3,0,0,0,0
10,10,5,17,2,8,1,0,3,1,6,0,3,1,3,1,4,1,2,0,5,0,0,0,0,0,0
10,10,5,17,2,7,0,0,3,1,0,1,3,2,3,0,4,6,1,1,5,3,5,1,0,0,0
10,10,5,17,2,2,4,1,3,4,5,0,3,1,8,0,4,9,1,1,5,3,3,1,0,0,0
10,10,5,17,2,8,9,0,3,3,9,0,3,7,4,0,4,6,4,0,5,0,2,0,0,0,0
10,10,5,17,2,5,8,1,3,6,6,1,3,3,7,1,4,7,3,1,5,2,3,0,0,0,0
10,10,5,17,2,7,8,0,3,8,0,1,3,0,2,1,4,2,1,0,5,0,7,0,0,0,0
10,10,5,17,2,7,6,1,3,7,5,1,3,6,5,0,4,1,7,0,5,3,9,0,0,0,0
10,10,5,17,2,9,4,1,3,7,4,1,3,2,3,1,4,4,1,1,5,1,9,0,0,0,0
10,10,5,17,2,4,7,0,3,1,2,0,3,5,1,0,4,5,5,1,5,8,5,1,0,0,0
10,10,5,17,2,7,1,1,3,6,3,1,3,1,8,0,4,9,2,1,5,1,5,1,0,0,0
10,10,5,17,2,1,2,1,3,1,5,0,3,4,1,1,4,6,0,1,5,2,3,0,0,0,0
10,10,5,17,2,1,6,0,3,8,4,1,3,9,6,1,4,1,4,1,5,3,4,0,19,0,19
10,10,5,17,2,1,5,0,3,4,5,0,3,6,0,0,4,3,0,0,5,5,3,1,0,19,-19
10,10,5,17,2,7,6,1,3,1,1,1,3,3,2,1,4,3,0,0,5,1,4,1,0,0,0
10,10,5,17,2,2,5,1,3,9,7,1,3,3,2,1,4,6,6,1,5,5,6,0,0,0,0
10,10,5,17,2,5,2,1,3,5,1,1,3,5,3,0,4,9,0,1,5,0,3,1,0,0,0
10,10,5,17,2,2,9,0,3,4,4,1,3,5,2,0,4,9,6,1,5,1,3,1,0,0,0
10,10,5,17,2,2,6,1,3,7,9,0,3,0,0,0,4,0,0,0,5,3,2,1,0,0,0
10,10,5,17,2,1,2,1,3,7,6,1,3,3,6,1,4,5,9,0,5,4,6,0,0,0,0
10,10,5,17,2,4,5,1,3,9,1,1,3,0,1,0,4,6,1,0,5,7,0,1,0,0,0
10,10,5,17,2,7,1,0,3,2,5,0,3,5,6,1,4,0,6,0,5,0,3,0,0,0,0
10,10,5,17,2,7,7,0,3,5,1,0,3,1,6,0,4,2,0,0,5,4,5,1,0,0,0
10,10,5,17,2,5,1,1,3,1,5,0,3,3,0,0,4,6,1,1,5,3,0,0,0,0,0
10,10,5,17,2,2,0,0,3,6,8,0,3,6,3,0,4,0,1,0,5,1,4,0,0,0,0
10,10,5,17,2,2,3,0,3,0,0,1,3,0,9,0,4,9,0,1,5,8,1,1,0,0,0
10,10,5,17,2,2,6,0,3,4,9,0,3,2,8,0,4,2,4,0,5,3,0,1,0,0,0
10,10,5,17,2,8,5,0,3,2,6,1,3,2,7,0,4,6,9,0,5,2,0,0,0,0,0
10,10,5,17,2,2,4,0,3,7,4,0,3,4,5,0,4,3,6,1,5,9,3,1,0,0,0
10,10,5,17,2,7,2,1,3,8,4,1,3,4,2,0,4,1,2,0,5,6,0,1,0,0,0
10,10,5,17,2,2,6,0,3,9,6,1,3,1,0,0,4,0,2,1,5,3,6,0,0,0,0
10,10,5,17,2,2,1,0,3,3,6,0,3,3,7,0,4,7,6,1,5,3,8,0,0,0,0
10,10,5,17,2,5,5,0,3,9,2,1,3,2,0,1,4,6,9,0,5,2,3,0,0,0,0
10,10,5,17,2,0,1,1,3,2,8,0,3,9,3,1,4,0,4,0,5,3,3,0,0,0,0
10,10,5,17,2,6,8,0,3,4,4,1,3,8,4,1,4,0,1,1,5,9,4,1,0,0,0
10,10,5,17,2,5,1,0,3,5,1,1,3,6,1,1,4,3,7,0,5,0,4,0,0,0,0
10,10,5,17,2,7,9,0,3,5,9,0,3,6,2,0,4,5,6,1,5,1,4,0,0,0,0
10,10,5,17,2,4,1,0,3,7,0,1,3,0,1,0,4,2,8,0,5,2,3,1,0,0,0
10,10,5,17,2,0,1,0,3,4,2,1,3,1,6,1,4,1,9,0,5,0,2,0,0,0,0
10,10,5,17,2,6,4,1,3,2,2,0,3,4,7,1,4,0,6,0,5,9,1,1,0,0,0
10,10,5,17,2,6,6,1,3,3,6,0,3,4,5,1,4,3,4,1,5,9,0,1,0,0,0
10,10,5,17,2,0,0,1,3,3,8,0,3,6,3,1,4,4,4,0,5,9,1,1,0,0,0
10,10,5,17,2,1,2,0,3,5,3,1,3,7,9,0,4,6,2,0,5,3,3,1,0,0,0
10,10,5,17,2,2,8,1,3,1,2,0,3,5,5,0,4,2,2,1,5,5,8,0,0,0,0
10,10,5,17,2,4,8,1,3,5,4,0,3,5,5,1,4,5,0,1,5,1,5,1,0,0,0
10,10,5,17,2,3,7,1,3,3,0,0,3,6,2,1,4,5,6,0,5,9,1,1,0,0,0
10,10,5,17,2,0,1,0,3,7,4,1,3,8,0,1,4,2,3,0,5,1,1,1,0,0,0
10,10,5,17,2,8,6,0,3,5,3,1,3,7,1,1,4,5,0,0,5,5,1,0,0,0,0
10,10,5,17,2,9,5,1,3,5,1,1,3,1,7,1,4,8,1,1,5,4,2,1,0,0,0
10,10,5,17,2,7,1,0,3,1,7,1,3,2,2,0,4,4,7,0,5,3,0,0,0,0,0
10,10,5,17,2,7,1,1,3,1,7,1,3,1,1,1,4,5,6,1,5,6,1,1,0,0,0
10,10,5,17,2,8,4,0,3,2,9,0,3,7,9,0,4,1,9,0,5,1,2,0,0,0,0
10,10,5,17,2,1,1,0,3,3,2,0,3,5,1,1,4,0,7,0,5,9,0,1,0,0,0
10,10,5,17,2,8,1,1,3,3,0,1,3,4,7,0,4,2,5,0,5,4,8,0,0,0,0
10,10,5,17,2,6,7,1,3,0,5,1,3,1,2,1,4,1,4,1,5,4,3,0,0,0,0
10,10,5,17,2,2,6,1,3,1,4,0,3,6,7,0,4,2,3,1,5,5,4,1,0,0,0
10,10,5,17,2,5,6,1,3,1,4,1,3,5,2,0,4,1,1,1,5,0,4,1,62,0,62
10,10,5,17,2,1,6,1,3,5,9,0,3,6,8,0,4,7,5,1,5,1,7,0,0,62,-62
10,10,5,17,2,2,1,1,3,5,6,1,3,3,6,0,4,6,4,1,5,3,2,0,0,0,0
10,10,5,17,2,2,8,0,3,1,4,1,3,7,6,1,4,0,4,0,5,1,2,0,0,0,0
10,10,5,17,2,8,8,0,3,7,1,1,3,3,7,0,4,4,5,1,5,0,6,0,0,0,0
10,10,5,17,2,6,0,0,3,8,0,1,3,6,7,1,4,2,3,1,5,3,5,1,0,0,0
10,10,5,17,2,6,4,0,3,6,1,1,3,7,6,0,4,1,4,0,5,4,2,1,0,0,0
10,10,5,17,2,5,3,0,3,5,7,0,3,6,5,0,4,4,7,0,5,2,3,1,0,0,0
10,10,5,17,2,6,5,1,3,5,4,0,3,6,3,1,4,4,3,1,5,3,0,0,0,0,0
10,10,5,17,2,0,0,1,3,5,5,1,3,9,4,1,4,4,8,0,5,0,2,1,0,0,0
10,10,5,17,2,3,3,0,3,4,0,0,3,2,0,0,4,4,1,0,5,3,0,0,0,7,-7
10,10,5,17,2,4,4,0,3,0,0,1,3,8,6,1,4,5,0,0,5,4,1,0,7,0,7
10,10,5,17,2,2,1,0,3,8,6,1,3,7,9,0,4,0,1,1,5,1,3,1,16,0,16
10,10,5,17,2,0,0,0,3,7,0,1,3,6,5,0,4,6,1,1,5,5,2,0,0,16,-16
10,10,5,17,2,0,2,0,3,4,2,1,3,1,3,0,4,8,5,1,5,0,2,1,0,0,0
10,10,5,17,2,6,2,0,3,2,2,0,3,1,8,0,4,1,7,0,5,5,0,1,0,0,0
10,10,5,17,2,1,7,1,3,1,2,0,3,7,6,1,4,6,0,0,5,1,5,1,0,0,0
10,10,5,17,2,6,8,1,3,4,7,0,3,1,5,0,4,1,9,0,5,0,8,0,0,0,0
10,10,5,17,2,8,0,1,3,4,6,0,3,1,6,1,4,2,6,1,5,5,5,1,0,0,0
10,10,5,17,2,3,2,0,3,6,5,1,3,9,0,1,4,0,7,0,5,5,7,0,0,0,0
10,10,5,17,2,3,5,0,3,1,6,0,3,2,6,0,4,6,5,1,5,0,6,0,0,0,0
10,10,5,17,2,4,3,0,3,3,5,1,3,9,2,1,4,5,4,1,5,1,0,1,0,0,0
10,10,5,17,2,1,6,0,3,7,6,1,3,0,7,1,4,5,1,0,5,4,5,0,0,0,0
10,10,5,17,2,8,7,0,3,5,2,1,3,5,7,0,4,5,3,0,5,8,2,1,0,0,0
10,10,5,17,2,2,8,0,3,6,7,1,3,6,9,0,4,0,5,0,5,2,6,0,0,0,0
10,10,5,17,2,2,8,0,3,2,3,1,3,7,7,1,4,5,4,1,5,3,1,1,0,0,0
10,10,5,17,2,2,2,1,3,6,3,0,3,0,7,0,4,3,9,0,5,2,4,0,0,0,0
10,10,5,17,2,5,2,1,3,3,3,0,3,7,0,1,4,5,0,1,5,1,1,1,0,0,0
10,10,5,17,2,7,0,1,3,7,3,0,3,0,0,1,4,1,3,0,5,7,3,1,0,0,0
10,10,5,17,2,0,0,0,3,3,0,1,3,0,3,1,4,0,8,0,5,1,8,0,0,0,0
10,10,5,17,2,8,6,1,3,6,2,0,3,7,3,1,4,9,0,1,5,4,2,0,0,0,0
10,10,5,17,2,4,4,1,3,5,5,1,3,0,1,0,4,0,2,1,5,2,4,1,0,0,0
10,10,5,17,2,4,0,0,3,1,4,1,3,3,0,1,4,2,1,0,5,4,0,0,0,0,0
10,10,5,17,2,1,5,1,3,4,8,0,3,1,1,1,4,7,0,1,5,0,1,1,0,0,0
10,10,5,17,2,6,3,0,3,0,1,0,3,9,6,1,4,4,6,1,5,2,1,1,0,0,0
10,10,5,17,2,5,2,0,3,5,9,0,3,4,5,0,4,2,4,0,5,9,3,1,0,0,0
10,10,5,17,2,4,2,0,3,2,1,0,3,4,7,1,4,7,0,1,5,0,6,0,29,0,29
10,10,5,17,2,8,2,1,3,6,2,0,3,0,2,1,4,1,2,0,5,0,3,0,0,29,-29
10,10,5,17,2,4,2,0,3,4,1,1,3,3,5,0,4,5,3,0,5,5,0,0,0,0,0
10,10,5,17,2,1,6,0,3,2,0,1,3,4,1,0,4,4,2,0,5,8,1,1,0,0,0
10,10,5,17,2,7,6,1,3,7,4,0,3,0,9,0,4,4,5,1,5,3,4,1,0,0,0
10,10,5,17,2,3,0,1,3,4,4,0,3,6,2,1,4,0,1,0,5,9,5,1,0,0,0
10,10,5,17,2,2,2,1,3,4,2,1,3,2,0,1,4,9,0,1,5,2,4,1,0,0,0
10,10,5,17,2,8,4,0,3,5,7,1,3,0,8,0,4,1,6,1,5,8,5,1,0,0,0
10,10,5,17,2,8,4,0,3,6,9,0,3,2,1,1,4,5,7,0,5,3,4,1,0,0,0
10,10,5,17,2,4,9,0,3,4,4,1,3,6,3,1,4,0,3,1,5,2,3,1,0,0,0
10,10,5,17,2,1,0,1,3,4,2,1,3,7,7,0,4,1,7,0,5,5,2,0,0,0,0
10,10,5,17,2,1,2,0,3,2,8,0,3,6,0,1,4,1,3,0,5,3,9,0,0,0,0
10,10,5,17,2,5,5,0,3,4,6,1,3,2,3,0,4,6,0,0,5,3,9,0,0,0,0
10,10,5,17,2,1,7,0,3,7,5,1,3,3,4,0,4,5,5,0,5,7,2,1,0,0,0
10,10,5,17,2,7,0,0,3,2,5,0,3,7,0,1,4,7,6,1,5,0,7,0,8,0,8
10,10,5,17,2,9,0,1,3,7,3,1,3,4,2,0,4,6,2,1,5,4,3,0,0,8,-8
10,10,5,17,2,2,8,1,3,8,3,1,3,7,8,0,4,1,6,1,5,7,3,1,0,0,0
10,10,5,17,2,0,8,1,3,3,5,0,3,4,2,0,4,1,6,1,5,0,4,0,0,0,0
10,10,5,17,2,6,4,1,3,1,1,0,3,5,5,1,4,6,5,0,5,2,1,0,0,0,0
10,10,5,17,2,5,9,0,3,1,4,0,3,2,0,1,4,6,0,0,5,7,2,1,0,0,0
10,10,5,17,2,5,0,0,3,0,0,1,3,5,2,0,4,6,4,0,5,3,5,1,0,0,0
10,10,5,17,2,4,8,1,3,6,0,0,3,2,1,0,4,5,2,0,5,2,0,0,0,0,0
10,10,5,17,2,1,3,1,3,3,2,0,3,6,0,0,4,6,1,1,5,0,1,0,0,0,0
10,10,5,17,2,4,4,0,3,6,6,1,3,8,0,1,4,9,0,1,5,1,0,0,0,0,0
10,10,5,17,2,6,0,0,3,7,3,0,3,0,0,1,4,3,7,0,5,6,5,1,0,0,0
10,10,5,17,2,5,3,0,3,0,9,0,3,0,4,1,4,3,1,1,5,8,2,1,0,0,0
10,10,5,17,2,8,1,1,3,7,2,0,3,9,5,1,4,5,2,1,5,3,0,1,0,0,0
10,10,5,17,2,0,8,1,3,4,4,0,3,2,8,0,4,9,5,1,5,9,3,1,0,0,0
10,10,5,17,2,5,5,1,3,0,3,1,3,9,7,1,4,1,7,0,5,0,1,0,0,0,0
10,10,5,17,2,7,2,0,3,4,0,0,3,3,9,0,4,4,1,1,5,6,4,1,0,0,0
10,10,5,17,2,2,4,1,3,7,8,0,3,0,0,1,4,5,9,0,5,4,0,1,0,0,0
10,10,5,17,2,3,3,0,3,3,0,0,3,3,1,0,4,2,6,0,5,4,4,1,0,0,0
10,10,5,17,2,2,5,0,3,3,5,1,3,0,6,1,4,5,7,0,5,3,3,1,0,0,0
10,10,5,17,2,2,1,1,3,6,1,0,3,7,3,1,4,4,9,0,5,5,5,0,0,0,0
10,10,5,17,2,3,1,1,3,4,9,0,3,7,7,1,4,4,6,1,5,2,3,1,0,0,0
10,10,5,17,2,1,0,1,3,4,1,0,3,4,5,0,4,3,6,1,5,2,5,1,0,0,0
10,10,5,17,2,2,2,1,3,3,0,0,3,3,4,0,4,1,6,0,5,0,0,1,0,0,0
10,10,5,17,2,6,1,0,3,5,2,1,3,6,4,1,4,2,4,1,5,0,1,1,0,0,0
10,10,5,17,2,0,9,0,3,4,4,0,3,9,7,1,4,4,4,1,5,5,5,0,0,0,0
10,10,5,17,2,0,7,0,3,7,0,0,3,7,4,0,4,2,2,1,5,9,2,1,0,0,0
10,10,5,17,2,5,6,0,3,7,0,0,3,1,2,0,4,4,1,1,5,6,3,1,0,0,0
10,10,5,17,2,6,8,1,3,6,7,0,3,7,5,1,4,1,4,0,5,8,1,1,0,0,0
10,10,5,17,2,1,6,1,3,4,1,0,3,8,7,1,4,1,1,0,5,1,3,1,0,11,-11
10,10,5,17,2,0,8,1,3,5,7,0,3,8,6,1,4,4,7,0,5,1,8,0,11,0,11
10,10,5,17,2,3,6,0,3,4,4,0,3,5,5,1,4,6,0,1,5,6,1,1,0,0,0
10,10,5,17,2,4,3,1,3,6,6,0,3,5,5,0,4,5,1,1,5,4,7,0,0,0,0
10,10,5,17,2,3,4,0,3,0,3,1,3,5,6,0,4,6,0,1,5,0,8,0,0,0,0
10,10,5,17,2,1,7,1,3,1,9,0,3,5,3,1,4,6,4,1,5,2,5,0,0,0,0
10,10,5,17,2,1,1,0,3,9,6,1,3,2,8,0,4,6,6,0,5,5,1,0,0,0,0
10,10,5,17,2,2,5,1,3,5,5,0,3,1,7,1,4,7,0,1,5,7,1,1,0,0,0
10,10,5,17,2,6,2,0,3,2,7,0,3,4,9,0,4,7,6,1,5,3,0,0,0,0,0
10,10,5,17,2,3,4,0,3,6,4,1,3,0,1,0,4,4,7,0,5,1,2,1,0,0,0
10,10,5,17,2,2,4,1,3,0,2,1,3,4,0,1,4,2,3,0,5,2,0,0,0,0,0
10,10,5,17,2,9,6,1,3,7,5,1,3,7,6,0,4,0,5,1,5,1,0,1,0,0,0
10,10,5,17,2,2,6,1,3,4,4,0,3,0,7,0,4,4,7,0,5,1,2,1,0,0,0
10,10,5,17,2,1,5,1,3,1,6,0,3,4,5,1,4,2,2,1,5,3,7,0,0,0,0
10,10,5,17,2,9,6,1,3,7,5,1,3,8,0,1,4,1,3,1,5,3,4,1,0,0,0
10,10,5,17,2,1,8,1,3,1,7,0,3,3,3,1,4,4,2,1,5,2,2,0,0,0,0
10,10,5,17,2,7,7,1,3,7,2,0,3,4,1,0,4,6,2,0,5,5,1,1,0,0,0
10,10,5,17,2,3,6,1,3,5,2,0,3,6,7,0,4,3,9,0,5,6,2,1,0,0,0
10,10,5,17,2,6,1,0,3,5,4,0,3,2,5,1,4,4,7,0,5,2,9,0,0,0,0
10,10,5,17,2,8,4,1,3,6,2,0,3,2,3,0,4,4,9,0,5,0,3,1,0,0,0
10,10,5,17,2,1,1,1,3,5,9,0,3,2,4,1,4,2,2,0,5,1,5,1,0,0,0
10,10,5,17,2,2,4,1,3,1,1,1,3,1,3,0,4,7,1,1,5,5,5,0,0,0,0
10,10,5,17,2,2,8,0,3,4,4,0,3,6,8,0,4,2,4,0,5,0,7,0,0,0,0
10,10,5,17,2,3,2,0,3,0,9,0,3,6,0,0,4,5,8,0,5,6,3,1,0,0,0
10,10,5,17,2,8,5,1,3,3,6,1,3,5,7,1,4,5,3,0,5,4,5,0,0,0,0
10,10,5,17,2,3,3,0,3,7,8,0,3,4,9,0,4,1,4,1,5,4,8,0,0,0,0
10,10,5,17,2,9,0,1,3,8,0,1,3,8,2,1,4,7,4,1,5,4,4,0,0,0,0
10,10,5,17,2,0,8,0,3,7,4,0,3,5,0,0,4,0,1,0,5,2,1,1,0,0,0
10,10,5,17,2,5,5,0,3,1,4,0,3,4,0,0,4,4,6,1,5,2,3,1,0,0,0
10,10,5,17,2,8,4,0,3,7,7,0,3,1,4,1,4,3,1,1,5,1,0,1,0,0,0
10,10,5,17,2,9,1,1,3,9,2,1,3,0,7,1,4,9,2,1,5,5,9,0,0,0,0
10,10,5,17,2,1,3,0,3,6,1,0,3,0,6,0,4,1,8,0,5,3,8,0,0,0,0
10,10,5,17,2,8,1,1,3,5,6,1,3,1,1,0,4,1,3,1,5,5,3,1,0,0,0
10,10,5,17,2,2,3,1,3,6,3,1,3,3,5,0,4,0,8,0,5,6,1,1,0,0,0
10,10,5,17,2,0,5,0,3,9,0,1,3,3,0,1,4,1,3,0,5,7,3,1,0,0,0
10,10,5,17,2,0,5,0,3,1,4,0,3,4,7,0,4,2,0,0,5,4,4,0,0,0,0
10,10,5,17,2,5,8,0,3,1,5,0,3,6,8,0,4,1,6,1,5,3,5,0,0,0,0
10,10,5,17,2,4,9,0,3,7,5,1,3,6,7,1,4,0,3,0,5,1,1,1,0,0,0
10,10,5,17,2,3,7,0,3,3,6,0,3,6,2,1,4,7,1,1,5,0,4,0,0,0,0
10,10,5,17,2,5,3,0,3,9,3,1,3,4,1,1,4,3,3,1,5,0,4,1,0,0,0
10,10,5,17,2,8,9,0,3,1,6,0,3,2,7,0,4,1,5,0,5,0,5,0,0,0,0
10,10,5,17,2,1,1,1,3,7,3,1,3,1,3,0,4,5,3,1,5,5,1,0,0,0,0
10,10,5,17,2,8,1,0,3,6,2,1,3,5,6,0,4,1,4,1,5,5,2,1,0,0,0
10,10,5,17,2,1,4,1,3,3,3,1,3,4,0,0,4,6,0,0,5,3,7,0,0,0,0
10,10,5,17,2,4,3,0,3,6,3,0,3,4,2,1,4,2,8,0,5,1,1,1,0,0,0
10,10,5,17,2,6,5,1,3,2,5,1,3,7,9,0,4,1,7,0,5,0,1,1,0,0,0
10,10,5,17,2,1,1,1,3,0,7,0,3,0,9,0,4,4,0,0,5,4,4,0,0,0,0
10,10,5,17,2,2,8,0,3,5,6,1,3,7,7,1,4,5,3,0,5,9,3,1,0,0,0
10,10,5,17,2,0,1,0,3,1,4,1,3,7,7,1,4,5,3,0,5,2,4,1,0,0,0
10,10,5,17,2,6,0,1,3,5,4,1,3,6,3,1,4,4,4,1,5,5,6,0,0,0,0
10,10,5,17,2,8,0,0,3,2,1,0,3,6,5,0,4,3,3,0,5,1,7,0,0,0,0
10,10,5,17,2,8,6,0,3,5,1,1,3,3,5,1,4,7,1,1,5,1,4,1,0,0,0
10,10,5,17,2,4,3,0,3,0,7,1,3,5,2,0,4,5,4,1,5,1,3,0,0,0,0
10,10,5,17,2,7,7,1,3,4,5,1,3,1,3,1,4,6,2,0,5,5,3,1,0,0,0
10,10,5,17,2,9,0,1,3,5,3,1,3,1,0,0,4,4,5,1,5,0,4,0,0,0,0
10,10,5,17,2,8,6,0,3,6,3,1,3,1,6,0,4,6,6,0,5,2,1,0,0,0,0
10,10,5,17,2,3,5,0,3,4,7,1,3,3,0,0,4,5,7,0,5,7,2,1,0,0,0
10,10,5,17,2,3,4,1,3,9,2,1,3,5,8,0,4,1,4,0,5,4,9,0,0,0,0
10,10,5,17,2,6,1,0,3,7,1,1,3,7,4,1,4,5,6,1,5,8,1,1,0,0,0
10,10,5,17,2,3,2,1,3,7,9,0,3,5,5,0,4,1,5,1,5,3,2,1,0,0,0
10,10,5,17,2,0,1,1,3,1,1,1,3,7,7,1,4,4,9,0,5,3,2,0,0,0,0
10,10,5,17,2,6,6,1,3,5,6,0,3,3,6,0,4,3,2,0,5,4,3,1,0,0,0
10,10,5,17,2,3,0,1,3,6,8,0,3,6,0,0,4,0,1,0,5,4,3,1,0,0,0
10,10,5,17,2,0,3,1,3,9,2,1,3,1,7,1,4,8,3,1,5,1,3,0,0,0,0
10,10,5,17,2,5,5,0,3,5,1,0,3,9,1,1,4,0,1,1,5,0,0,0,0,0,0
10,10,5,17,2,8,7,1,3,1,2,0,3,8,3,1,4,1,0,1,5,5,6,0,0,0,0
10,10,5,17,2,9,4,1,3,7,2,0,3,6,6,0,4,0,0,0,5,4,3,0,0,0,0
10,10,5,17,2,9,0,1,3,1,2,0,3,0,3,0,4,4,0,1,5,6,0,1,0,0,0
10,10,5,17,2,1,3,0,3,8,2,1,3,1,7,1,4,1,4,0,5,2,1,1,0,0,0
10,10,5,17,2,0,7,0,3,6,2,0,3,0,9,0,4,7,4,1,5,8,3,1,0,0,0
10,10,5,17,2,5,8,0,3,4,8,0,3,0,3,1,4,6,8,0,5,1,0,1,0,0,0
10,10,5,17,2,7,8,0,3,3,7,0,3,0,2,1,4,6,0,0,5,3,5,0,0,0,0
10,10,5,17,2,0,2,1,3,2,2,0,3,1,7,0,4,6,8,0,5,5,3,0,0,0,0
10,10,5,17,2,1,3,1,3,1,6,1,3,4,2,0,4,5,6,1,5,3,4,1,0,0,0
10,10,5,17,2,5,0,0,3,1,7,1,3,3,5,1,4,2,4,1,5,4,2,0,0,0,0
10,10,5,17,2,8,4,1,3,4,0,1,3,0,0,0,4,3,1,1,5,0,1,1,0,0,0
10,10,5,17,2,6,1,1,3,8,6,1,3,1,3,0,4,3,2,0,5,0,7,0,0,0,0
10,10,5,17,2,5,5,1,3,1,7,1,3,5,7,1,4,2,2,1,5,0,7,0,0,0,0
10,10,5,17,2,0,2,0,3,2,4,1,3,1,5,0,4,6,4,0,5,3,3,0,0,0,0
10,10,5,17,2,4,2,1,3,4,7,0,3,7,0,0,4,9,6,1,5,6,2,1,0,0,0
10,10,5,17,2,2,4,0,3,4,2,0,3,2,6,0,4,5,2,0,5,2,2,1,0,100,-100
10,10,5,17,2,6,2,1,3,6,4,0,3,5,8,0,4,3,4,1,5,5,3,1,100,0,100
10,10,5,17,2,3,0,0,3,6,9,0,3,4,7,1,4,6,3,1,5,3,2,1,0,0,0
10,10,5,17,2,8,7,1,3,2,4,1,3,9,1,1,4,3,1,1,5,6,0,1,0,0,0
10,10,5,17,2,8,1,0,3,3,8,0,3,5,2,1,4,4,1,1,5,2,0,1,0,0,0
10,10,5,17,2,2,8,1,3,4,2,1,3,4,6,0,4,0,5,0,5,4,5,0,0,0,0
10,10,5,17,2,7,2,0,3,5,2,0,3,4,0,0,4,4,5,0,5,0,4,0,0,0,0
10,10,5,17,2,4,6,1,3,6,8,0,3,4,5,1,4,5,6,1,5,2,1,1,0,0,0
10,10,5,17,2,8,8,1,3,7,6,0,3,5,5,1,4,3,4,1,5,0,1,0,0,0,0
10,10,5,17,2,3,6,0,3,9,0,1,3,8,5,1,4,6,7,0,5,5,8,0,0,0,0
10,10,5,17,2,0,7,0,3,0,8,0,3,4,6,0,4,2,1,1,5,1,9,0,0,0,0
10,10,5,17,2,6,8,0,3,9,6,1,3,8,7,1,4,8,4,1,5,4,5,0,0,0,0
10,10,5,17,2,9,5,1,3,1,1,1,3,6,1,1,4,5,6,0,5,8,1,1,0,0,0
10,10,5,17,2,1,4,0,3,4,8,0,3,7,4,0,4,4,8,0,5,0,7,0,0,0,0
10,10,5,17,2,1,6,0,3,4,1,1,3,4,0,0,4,4,4,0,5,3,2,0,0,0,0
10,10,5,17,2,8,6,0,3,4,2,0,3,1,2,1,4,2,3,0,5,2,1,1,0,0,0
10,10,5,17,2,6,3,1,3,4,0,1,3,0,1,0,4,3,8,0,5,4,3,0,0,0,0
10,10,5,17,2,8,8,0,3,6,3,0,3,0,2,0,4,0,0,0,5,0,5,1,0,0,0
10,10,5,17,2,2,9,0,3,1,1,0,3,7,6,1,4,3,8,0,5,0,0,1,0,0,0
10,10,5,17,2,3,6,0,3,0,1,0,3,8,3,1,4,5,9,0,5,1,6,0,0,0,0
10,10,5,17,2,7,7,0,3,0,4,1,3,3,7,0,4,0,6,1,5,9,2,1,0,0,0
10,10,5,17,2,2,2,1,3,2,6,0,3,6,4,1,4,0,5,1,5,1,8,0,0,0,0
10,10,5,17,2,3,7,0,3,5,4,1,3,2,0,0,4,9,3,1,5,7,2,1,0,0,0
10,10,5,17,2,7,3,1,3,7,8,0,3,0,2,1,4,0,1,1,5,5,4,0,0,0,0
10,10,5,17,2,8,3,1,3,3,1,0,3,0,6,1,4,1,2,0,5,0,0,1,0,0,0
10,10,5,17,2,3,4,1,3,7,2,1,3,1,5,0,4,0,7,0,5,6,3,1,0,0,0
10,10,5,17,2,6,4,0,3,7,2,0,3,4,7,1,4,6,1,0,5,6,5,1,0,0,0
10,10,5,17,2,2,4,1,3,5,5,0,3,1,6,1,4,8,2,1,5,8,4,1,0,0,0
10,10,5,17,2,0,8,1,3,1,7,1,3,0,1,1,4,6,3,1,5,9,2,1,0,0,0
10,10,5,17,2,8,5,0,3,1,4,1,3,6,3,1,4,6,2,0,5,6,5,1,0,0,0
10,10,5,17,2,4,4,1,3,0,0,1,3,8,4,1,4,4,5,1,5,4,0,0,0,0,0
10,10,5,17,2,6,5,1,3,2,2,1,3,6,5,0,4,2,6,0,5,4,1,0,0,0,0
10,10,5,17,2,0,6,1,3,6,3,1,3,4,6,1,4,6,0,0,5,0,7,0,0,0,0
10,10,5,17,2,6,1,0,3,8,5,1,3,1,2,1,4,6,9,0,5,2,8,0,0,0,0
10,10,5,17,2,6,1,0,3,9,0,1,3,1,1,0,4,1,3,0,5,4,5,0,0,0,0
